Day;.TRXFLDGLPU;.BVSP;.IBX50;.IBRX;.SMLL;.MXX;.INMX;.MERV;.IBG;.ADRIAN;.IPSA;.SPX;.NDX;.DJI;.SSMI;.FCHI;.CACT;.GDAXI;.MDAXI;.FTAS;.FTSE;.ADI;.QSI;.BSESN;.NSEI;.BSE100;.CSI300;.SSEC;.HSI;.HSCE;.N225;.N500
15/12/2009;127.83;69310.8;9707.86;21896.06;1142.78;31902.6;1890.2;2214.91;121049.93;2861.65;3473.297;1107.93;1798.21;10452;6439.4;3834.09;2718.86;5811.34;7365.35;2693.72;5285.77;2794.03;7139.42;16877.16;5033.05;5180.45;3583.341;3274.46;21813.92;12866.99;10083.48;836.67
14/12/2009;128.65;69349.4;9697.44;21885.42;1148.9;32009.88;1895.1;2216.54;121312.969;2841.23;3465.492;1114.11;1809.09;10501.05;6433.09;3830.44;2715.03;5802.26;7349.95;2707.24;5315.34;2821.11;7176.35;17097.55;5105.7;5256.41;3612.753;3302.904;22085.75;13049.34;10105.68;837.05
13/12/2009;;;;;;;;;;;;;;;;;;;;;;2613.88;6994.5;;;;;;;;;
11/12/2009;127.72;69267.47;9697.25;21899.28;1153.24;31901.69;1897.76;2177.63;119834.219;2807.91;3435.117;1106.41;1792.06;10471.5;6411.58;3803.72;2696.66;5756.29;7301.46;2682.52;5261.57;;;17119.03;5117.3;5262.9;3575.02;3247.318;21902.11;12967.49;10107.87;837.23
10/12/2009;127.28;68728.29;9641.61;21763.8;1152.78;31916.6;1893.52;2179.6;119645.766;2731.32;3361.078;1102.35;1799.37;10405.83;6410.64;3798.38;2691.19;5709.02;7227.42;2673.24;5244.37;2502.24;6926.8;17189.31;5134.65;5286.9;3577.237;3254.264;21700.04;12866.13;9862.82;822.22
09/12/2009;126.62;68011.98;9560.65;21556.82;1139.73;31670.21;1877.36;2162.63;118824.023;2693.2;3322.383;1095.95;1789.7;10337.05;6351.71;3757.39;2665.3;5647.84;7228.36;2653.61;5203.89;2467.04;6845.18;17125.22;5112;5268.45;3554.478;3239.568;21741.76;12899.36;10004.72;834
08/12/2009;126.9;67728.51;9525.36;21509.85;1140.47;31710.39;1874.22;;;;;1091.94;1772.73;10285.97;6399.74;3785.3;2685.53;5688.58;7289.66;2666.72;5223.13;2538.73;6983.94;17227.68;5147.95;5302.53;3624.019;3296.664;22060.52;13152.1;10140.47;844.02
07/12/2009;128.49;68512.19;9643.55;21777.06;1145.52;32085.17;1900.44;2173;119661.734;2712.5;3329.763;1103.25;1783.65;10390.11;6470.61;3840.05;2721.89;5784.75;7436.42;2710.52;5310.66;2626.95;7132.26;16983.14;5066.7;5223.5;3668.833;3331.897;22324.96;13358.3;10167.6;844.65
06/12/2009;;;;;;;;;;;;;;;;;;;;;;2673.12;7057.39;;;;;;;;;
04/12/2009;128.45;67603.52;9526.98;21503.07;1130.97;32105.39;1906.95;2174.47;119857.805;2730.88;3349.725;1105.98;1791.91;10388.9;6501.16;3846.62;2725.09;5817.65;7418.4;2716.77;5322.36;;;17101.54;5108.9;5267.28;3643.491;3317.044;22498.15;13461.55;10022.59;832.62
03/12/2009;129.31;68314.81;9630.87;21719.27;1133.96;31967.43;1903.79;2213.06;121817.148;2735.62;3328.978;1099.92;1782.91;10366.15;6444.08;3799.11;2695.16;5770.35;7338.29;2711.61;5313;;7033.52;17185.68;5131.7;5285.32;3590.876;3264.628;22553.87;13459.06;9977.67;832.72
02/12/2009;129.39;68614.79;9684.23;21837.21;1138.12;32111.79;1912.81;2220.61;122008.453;2740.34;3343.545;1109.24;1790.82;10452.68;6386.54;3795.92;2692.16;5781.68;7326.73;2717.95;5327.39;;6949.19;17169.91;5123.25;5269.33;3597.329;3269.751;22289.57;13341.17;9608.94;807.27
01/12/2009;129.42;68408.4;9672.77;21766.68;1126.35;31750.58;1899.12;2210.12;121234.844;2684.05;3323.518;1108.86;1787.71;10471.58;6372.08;3775.74;2677.89;5776.61;7328.55;2710.18;5312.17;2573.02;6598.17;17198.27;5122;5265.08;3560.831;3235.363;22113.15;13229.36;9572.2;806.6
30/11/2009;127.4;67044.44;9463.52;21304.13;1118.99;30957.11;1852.45;2147.25;117899.344;2649.33;3255.317;1095.63;1767.43;10344.84;6260.95;3680.15;2613.02;5625.95;7099.99;2648.43;5190.68;2668.23;;16926.22;5032.7;5170.57;3511.669;3195.301;21821.5;12980.33;9345.55;790.07
27/11/2009;126.84;67082.15;9475.88;21297.03;1096.42;30775.45;1840;2188.58;119692.586;2634.74;3222.224;1091.49;1765.46;10309.92;6336.66;3721.45;2643.21;5685.61;7188.02;2676.81;5245.73;;;16632.01;4941.75;5081.99;3382.51;3096.265;21134.5;12472.13;9081.52;768.54
26/11/2009;128.27;66391.8;9373.75;21075.31;1088.93;30447.83;1819.04;2156.99;118097.313;2616.41;3184.036;;;;6283.38;3679.23;2613.4;5614.17;7061.77;2648.56;5194.13;;;16854.93;5005.55;5148.74;3485.773;3170.979;22210.41;13146.28;9383.24;785.5
25/11/2009;130.38;67917.08;9598.85;21563.99;1103.32;31364.04;1873.67;2253.45;122701.289;2664.84;3254.29;1110.63;1793.67;10464.4;6422.2;3809.16;2703.36;5803.02;7334.37;2735.21;5364.81;2910.16;7193.38;17198.95;5108.15;5244.49;3629.629;3290.165;22611.8;13446.09;9441.64;788.4
24/11/2009;129.42;67317;9507.31;21369.99;1096.25;30961.99;1854.09;2247.87;122101.773;2667.68;3251.155;1105.65;1786.25;10433.71;6397.53;3784.62;2687.79;5769.31;7324.15;2717.81;5323.96;2893.87;7150.52;17131.08;5090.55;5223.72;3548.08;3223.526;22423.14;13369.33;9401.58;785.09
23/11/2009;129.44;66809.4;9444.17;21226.99;1092.83;31126.17;1862.36;2251.38;122190.609;2678.27;3268.846;1106.24;1792.94;10450.95;6410.24;3813.17;2706.6;5801.48;7370.57;2735.06;5355.5;2907.54;7256.33;17180.18;5103.55;5237.78;3665.509;3338.663;22771.39;13625.06;;
22/11/2009;;;;;;;;;;;;;;;;;;;;;;2865.25;7174.14;;;;;;;;;
20/11/2009;127.530018;;;;;30666.51;1837.54;2231.5;120943.938;2676.63;3289.598;1091.38;1764.39;10318.16;6277.46;3729.36;2652.4;5663.15;7149.85;2685.3;5251.41;;;17021.85;5052.45;5194.29;3631.013;3308.346;22455.84;13329.66;9497.68;792.99
19/11/2009;128.284656;66327.27;9370.51;21071.24;1079.57;30817.67;1848.62;2240.03;121595.406;2679.53;3264.159;1094.9;1773.19;10332.44;6286.81;3760.22;2673.71;5702.18;7205.08;2695.15;5267.7;2924.56;7183.76;16785.65;4989;5134.82;3642.437;3320.612;22643.16;13470.98;9549.47;795.02
18/11/2009;129.894569;66515.66;9420.67;21180.16;1075;31056.62;1869.09;2265.56;123278.688;2689.26;3251.63;1109.8;1801.74;10426.31;6368.97;3828.16;2721.29;5787.61;7381.67;2735.23;5342.13;2949.69;7127.2;16998.78;5054.7;5203.7;3630.229;3303.234;22840.33;13688.01;9676.8;802.51
17/11/2009;129.919514;67405.98;9536.88;21423.45;1084.26;31400.2;1889.27;2280.8;123366.859;2701.34;3284.098;1110.32;1812.21;10437.42;6376.4;3829.06;2723.29;5778.43;7360.68;2735.85;5345.93;2963.85;6989.03;17050.65;5062.25;5207.15;3628.354;3282.889;22914.15;13732.05;9729.93;808.56
16/11/2009;130.466199;66627.09;9412.39;21181.57;1084.46;;;2294.64;124123.617;2738.55;3324.924;1109.3;1807.56;10406.96;6422.81;3863.16;2746.52;5804.82;7439.81;2756.46;5382.67;2966.91;6893.45;17032.51;5058.05;5201.02;3625.798;3275.048;22943.98;13751.65;9791.18;815.62
15/11/2009;;;;;;;;;;;;;;;;;;;;;;2972.71;6771.76;;;;;;;;;
13/11/2009;128.56797;65325.63;9248.89;20806.5;1062.9;31002.09;1847.31;2233.43;120903.609;2765.86;3337.067;1093.48;1788.61;10270.47;6351.08;3806.01;2706.34;5686.83;7311.23;2712.92;5296.38;;;16848.83;4998.95;5142.07;3518.722;3187.647;22553.63;13461.79;9770.31;818.91
12/11/2009;127.739219;64447.93;9125.74;20532.73;1043.6;30759.85;1830.74;2219.28;120100.547;2762.23;3343.847;1087.24;1773.14;10197.47;6355.76;3808.07;2708.87;5663.96;7297.53;2701.39;5276.5;2967.66;6902.63;16696.03;4952.65;5100.71;3499.992;3172.945;22397.57;13324.99;9804.49;819.22
11/11/2009;128.918678;66431.23;9403.39;21142.92;1061.15;31097.64;1857.9;2250.89;121755.539;2778.41;3373.763;1098.51;1782.95;10291.26;6374.7;3814.39;2712.99;5668.35;7282.47;2694.47;5266.75;2967.17;6986.56;16849.6;5003.95;5158.64;3495.674;3175.192;22627.21;13460.43;9871.68;825.76
10/11/2009;128.264621;66303.48;9382.87;21091.97;1063.13;30788.2;1833.02;2279.69;122812.094;2778.63;3389.366;1093.01;1773.17;10246.97;6369.1;3785.59;2693.84;5613.2;7186.45;2674.45;5230.55;2968.13;7055.04;16440.56;4881.7;5037.26;3503.776;3178.61;22268.16;13367.19;9870.73;828.03
09/11/2009;128.232592;66214.34;9348.88;21053.85;1065.22;30646.24;1832.32;2288.65;123113.289;2761.59;3403.41;1093.08;1768.4;10226.94;6385.14;3785.49;2698.02;5619.72;7227.05;2679.24;5235.18;2948.74;7011.79;16498.72;4898.4;5048.12;3495.788;3175.585;22207.55;13318.48;9808.99;826.09
08/11/2009;;;;;;;;;;;;;;;;;;;;;;2941.72;6991.41;;;;;;;;;
06/11/2009;125.591392;64466.13;9107.41;20526.04;1040.2;29868.62;1778.59;;;2743.12;3364.226;1069.3;1730.76;10023.42;6293.61;3707.29;2645.49;5488.25;7084.74;2634.3;5142.72;;;16158.28;4796.15;4943.38;3483.021;3164.037;21829.72;13017.2;9789.35;828
05/11/2009;125.068478;64815.72;9169.96;20653.77;1036.81;29735.34;1767.11;2222.81;119429.219;2728.4;3351.614;1066.63;1721.09;10005.96;6285.2;3708.73;2644.42;5480.92;7017.46;2624.68;5125.64;2920.14;6953.34;16063.9;4765.55;4896.69;3464.318;3155.053;21479.08;12805.26;9717.44;827.02
04/11/2009;124.012076;63912.57;9048.98;20388.07;1018.36;29430.51;1746.1;2242.54;120137.188;2715.82;3347.015;1046.5;1680.67;9802.14;6267.11;3670.33;2620.2;5444.23;6950.96;2616.08;5107.89;2950.85;6957.6;15912.13;4710.8;4833.53;3453.888;3128.537;21614.77;12830.15;9844.31;832.58
03/11/2009;122.569694;62643.23;8893.11;20030.69;1001.07;28886.53;1707.69;2204.68;117788.875;2675.15;3291.72;1045.41;1679.2;9771.91;6213.35;3584.25;2558.66;5353.35;6679.54;2576.01;5037.21;2947.8;6932.62;15404.94;4563.9;4679.47;3435.425;3114.227;21240.06;12500.64;;
02/11/2009;122.951061;;;;;;;2145.47;114721.133;2643.37;3286.68;1042.88;1672.91;9789.44;6291.22;3639.46;2595.56;5430.82;6767.13;2611.92;5104.5;2977.69;7032.03;;;;3392.803;3076.649;21620.19;12741.88;9802.95;833.25
01/11/2009;;;;;;;;;;;;;;;;;;;;;;2920.26;6888.88;;;;;;;;;
30/10/2009;122.731474;61545.5;8709.56;19642.81;993.83;28646.03;1691.5;2115.76;113136.883;2646.07;3314.452;1036.19;1667.13;9712.73;6285.76;3607.69;2575.07;5414.96;6732.07;2584.59;5044.55;;;15896.28;4711.7;4833.24;3280.372;2995.848;21752.87;12769.36;10034.74;841.13
29/10/2009;124.878813;63720.58;9016.77;20287.07;1016.08;29247.83;1736.24;2206.49;117753.805;2708.35;3372.023;1066.11;1711.27;9962.58;6351.27;3714.02;2647.37;5587.45;6892.27;2628.13;5137.72;3023.1;7135.08;16052.72;4750.55;4871.43;3247.051;2960.466;21264.99;12466.67;9891.1;828.66
28/10/2009;123.121845;60162.31;8523.64;19200.83;965.29;28670.9;1684.89;2119.76;113395.813;2683.26;3321.754;1042.63;1682.06;9762.69;6279.94;3663.78;2608.1;5496.27;6703.1;2599.38;5080.42;3096.93;7305.42;16283.49;4826.15;4952.32;3329.327;3031.329;21761.58;12831.18;10075.05;841.48
27/10/2009;125.716779;63161.04;8936.37;20127.79;1011.37;29312.84;1733.82;2255.26;119856.68;2744.95;3372.169;1063.41;1722.46;9882.17;6367.97;3743.95;2669.02;5635.02;7003.41;2663.79;5200.97;3145.4;7315.27;16353.4;4846.7;4967.33;3314.722;3021.459;22169.59;13145.59;10212.46;849.25
26/10/2009;126.724447;65085.55;9189.17;20687.5;1038.49;30280.08;1791.74;2279.47;121519.813;2781.74;3405.556;1066.95;1746.75;9867.96;6303.35;3744.45;2673.42;5642.16;7136.05;2661.7;5191.74;3167.83;7337.93;16740.5;4970.9;5098.88;3414.239;3109.566;;;10362.62;863.53
25/10/2009;;;;;;;;;;;;;;;;;;;;;;3147.44;7280.89;;;;;;;;;
23/10/2009;128.119473;65058.84;9180.81;20682.46;1041.78;30617.68;1818.11;2295.88;122994.766;2791.23;3421.946;1079.6;1753.63;9972.18;6378.06;3808.24;2721.31;5740.25;7348.13;2689.46;5242.57;;;16810.81;4997.05;5138.25;3413.252;3107.847;22589.73;13316.02;10282.99;857.32
22/10/2009;129.036652;66134.97;9324.82;20974.66;1051.34;30761.76;1827.87;2309.48;123509.367;2792.76;3414.268;1092.91;1763.15;10081.31;6405.91;3820.85;2729.72;5762.93;7305.48;2673.89;5207.36;3119.56;7285.14;16789.74;4988.6;5128.38;3347.32;3051.412;22210.52;12959.93;10267.17;858.9
21/10/2009;129.198236;65485.59;9213.38;20744.27;1050.75;30889.05;1839.53;2257.28;121696.977;2838.82;3424.014;1081.4;1753.56;9949.36;6434.66;3873.22;2767.71;5833.49;7460.38;2700.23;5257.85;3156.32;7371.5;17009.17;5063.6;5198.77;3369.285;3070.589;22318.11;13001.59;10333.39;862.67
20/10/2009;129.439008;65303.11;9202.29;20728.75;1042.82;31000.94;1844.67;2246.04;120757.469;2824.72;3445.156;1091.06;1756.19;10041.48;6427.29;3871.45;2767.29;5811.77;7509.22;2696.31;5243.4;3183.26;7409.63;17223.01;5114.45;5261.7;3377.574;3084.454;22384.96;13039.96;10336.84;862.95
19/10/2009;129.995802;67239.45;9445.86;21316.31;1079.39;30927.11;1850.25;2253.84;121157.883;2852.29;3456.394;1097.91;1756.68;10092.19;6436.37;3892.36;2782.75;5852.56;7588.24;2715.26;5281.54;3177.1;7328.32;;;;3329.158;3038.273;22200.46;12947.73;10236.51;857.98
18/10/2009;;;;;;;;;;;;;;;;;;;;;;3206.62;7370.7;;;;;;;;;
17/10/2009;;;;;;;;;;;;;;;;;;;;;;;;17326.01;5141.8;5294.44;;;;;;
16/10/2009;128.481702;66200.48;9283.14;20976.63;1068.52;30726.3;1836.31;2207.28;118732.477;2814.94;3446.679;1087.68;1739.32;9995.91;6345.26;3827.6;2740.4;5743.39;7477.95;2670.64;5190.24;;;17322.82;5142.15;5290.23;3241.709;2976.633;21929.9;12751.46;10257.56;856.56
15/10/2009;129.403564;66703.31;9349.94;21113.91;1068.63;31017.73;1854.37;2224.98;119547.68;2811.61;3437.016;1096.56;1753.36;10062.94;6383.19;3883.83;2778.07;5830.77;7596.03;2687.13;5222.95;3239.74;7342.9;17195.2;5108.85;5256.31;3239.643;2979.788;21999.08;12859.71;10238.65;855.45
14/10/2009;129.136257;66201.13;9283.49;20957.82;1063.27;30881.1;1840.37;2224.27;119416.109;2856.31;3464.677;1092.02;1754.26;10015.86;6405.92;3882.67;2778.11;5854.14;7630.26;2703.47;5256.1;3228.64;7290.96;17231.11;5118.2;5255.8;3227.399;2970.532;21886.48;12777.74;10060.21;845.73
13/10/2009;126.9898;64645.59;9063.28;20508.97;1048.01;30611.1;1819.95;2193.92;118101.766;2854.28;3481.316;1073.19;1730.27;9871.06;6321.26;3801.39;2722.66;5714.31;7485.23;2653.03;5154.15;3222.23;7292.5;;;;3198.517;2936.191;21467.36;12507.87;10076.56;849.98
12/10/2009;127.0384;;;;;30475.43;1812.12;;;;;1076.19;1729.63;9885.8;6377.78;3845.8;2753.82;5783.23;7609.55;2680.68;5210.17;3217.67;7436.95;17026.67;5054.25;5184.32;3151.632;2894.483;21299.35;12375.93;;
11/10/2009;;;;;;;;;;;;;;;;;;;;;;3230.44;7551.92;;;;;;;;;
09/10/2009;126.2921;64071.01;9003.47;20387.98;1029.86;30039.71;1784.22;2169.04;117060.203;2832.1;3456.764;1071.49;1727.76;9864.94;6291.64;3799.61;2721.79;5711.88;7534.18;2655.74;5161.87;;;16642.66;4945.2;5077.82;3163.708;2911.715;21499.44;12496.06;10016.39;845.18
08/10/2009;126.1473;63759.87;8956.63;20274.51;1024.54;29898.85;1775.69;2149.09;115046.219;2815.34;3423.621;1065.48;1717.79;9786.87;6305.8;3806.81;2725.32;5716.54;7473.36;2652.39;5154.64;3193.18;7581.91;16843.54;5002.25;5129.45;;;21492.9;12455.84;9832.47;831.76
07/10/2009;124.7086;62638.28;8789.15;19887.07;1010.51;29763.37;1762.36;2097.65;112608.133;2823.61;3429.27;1057.58;1710.45;9725.58;6260.15;3756.41;2688.89;5640.75;7342.46;2626.55;5108.9;3204.23;7596.32;16806.66;4985.75;5105.11;;;21241.59;12319.42;9799.6;828.29
06/10/2009;124.2877;62670.59;8818.43;19934.03;1000.84;29690.48;1765.01;2101.34;112266.5;2840.94;3417.657;1054.72;1705.25;9731.25;6277.16;3770.21;2694.77;5657.64;7300.19;2638.29;5137.98;3163.36;7624.45;16958.54;5027.4;5126.47;;;20811.53;11986.11;9691.8;818.11
05/10/2009;122.1619;62369.3;8793.09;19879.19;987.24;29214.4;1740.6;2053.05;110135.164;2803.54;3390.72;1040.46;1675.64;9599.75;6162.9;3675.01;2628.76;5508.85;7069.43;2579.96;5024.33;3150.77;7556.88;16866.41;5003.2;5104.9;;;20429.07;11645.05;9674.49;818.34
04/10/2009;;;;;;;;;;;;;;;;;;;;;;3127.59;7516.77;;;;;;;;;
02/10/2009;120.9626;61171.99;8642.01;19531.48;965.44;28678.66;1703.12;2024.8;109208.266;2777.85;3350.25;1025.21;1662.49;9487.67;6150.17;3649.9;2609.33;5467.9;6994.16;2561.38;4988.7;;;;;;;;20375.49;11526.32;9731.87;824.8
01/10/2009;122.271;60459.33;8561.36;19311.5;956.1;28588.26;1700.57;2022.79;109631.148;2801.98;3352.251;1029.85;1666.41;9509.28;6255.17;3720.77;2661.41;5554.55;7197.46;2593.84;5047.81;3137.99;7484.75;17134.55;5083.4;5186.02;;;;;9978.64;845.74
30/09/2009;124.825168;61517.89;8690.2;19573.61;968.41;29232.24;1722.18;2075.14;112194.164;2854.66;3372.865;1057.08;1718.99;9712.28;6323.18;3795.41;2712.55;5675.16;7358.53;2634.79;5133.9;3124.22;7414.25;17126.84;5083.95;5179.58;3004.805;2779.426;20955.25;11858.15;10133.23;858.49
29/09/2009;124.550062;61235.26;8636.81;19443.62;967.91;29432.01;1729.13;2065.67;111359.289;2839.28;3369.086;1060.61;1717.67;9742.2;6316.72;3814.1;2722.24;5713.52;7332.22;2648.79;5159.72;3126.46;7456.72;16852.91;5006.85;5106.35;2972.286;2754.54;21013.17;11988.37;10100.2;853.71
28/09/2009;124.47204;61316.62;8618.27;19406.63;973.6;29401.99;1725.17;2071.36;111446.547;2821.65;3358.539;1062.98;1724.59;9789.36;6289.27;3825;2727.81;5736.31;7351.42;2649;5165.7;3089.01;7436.74;;;;2972.643;2763.525;20588.41;11752.65;10009.52;851.56
27/09/2009;;;;;;;;;;;;;;;;;;;;;;3123.68;7508.53;;;;;;;;;
25/09/2009;123.656909;60355.73;8465.7;19076.97;964.03;28759.98;1698.71;2015.83;108979.656;2783.64;3319.503;1044.38;1694.15;9665.19;6236.91;3739.14;2669.89;5581.41;7151.11;2608.38;5082.2;;;16693;4958.95;5068.74;3058.528;2838.842;21024.4;12056.48;10265.98;868.87
24/09/2009;124.201845;60046.28;8431.18;19004.79;958.66;28465.11;1689.49;2005.79;108617.203;2783.89;3316.408;1050.78;1709.76;9707.44;6275.44;3758.36;2682.52;5605.21;7205.88;2608.39;5079.27;3118.7;7488.25;16781.43;4986.55;5084.98;3080.926;2853.554;21050.73;12047.25;10544.22;887.26
23/09/2009;125.62697;60496.19;8510.79;19174.81;961.64;28959.67;1713.01;2023.36;109437.484;2780.67;3316.996;1060.87;1724.27;9748.55;6349.83;3821.79;2726.33;5702.05;7360.75;2639.36;5139.37;3144.37;7463.23;16719.5;4969.95;5066.61;3060.069;2842.721;21595.52;12431.81;;
22/09/2009;126.372135;61493.39;8643.97;19459.22;979.18;29513.68;1728.97;2057.83;111269.703;2777.95;3294.868;1071.66;1734.09;9829.87;6340.72;3823.52;2726.39;5709.38;7377.49;2642.02;5142.6;;;16886.43;5020.2;5115.94;3131.026;2897.553;21701.14;12511.55;;
21/09/2009;125.215992;60928.02;8572.77;19303.91;973.17;29607.16;1715.22;1986.34;107396.734;2779.79;3297.266;1064.66;1731.58;9778.86;6306.23;3812.16;2717.99;5668.65;7274.5;2637.21;5134.36;;;;;;3208.604;2967.011;21472.85;12418.34;;
18/09/2009;125.897236;60703.01;8551.78;19251.87;968.93;29942;1735.32;2007.6;108464.508;;;1068.3;1725.24;9820.2;6325.15;3827.84;2729.92;5703.83;7424.71;2658.01;5172.89;;;16741.3;4976.05;5075.46;3199.689;2962.667;21623.45;12614.57;10370.54;870.92
17/09/2009;126.178908;60236.03;8490.54;19102.71;965.33;30017.72;1735.18;2017.57;109033.297;2746.02;3297.171;1065.49;1721.09;9783.92;6317.72;3835.27;2734.14;5731.14;7433.71;2655.78;5163.95;3100.05;7296.56;16711.11;4965.55;5059.5;3320.096;3060.26;21768.51;12668.25;10443.8;874.64
16/09/2009;125.814481;60410.66;8503.01;19128.94;972.65;;;1977.41;107104.297;2716.7;3272.896;1068.76;1723.73;9791.71;6299.91;3813.79;2718.75;5700.26;7335.02;2635.71;5124.13;3051.65;7107.7;16677.04;4958.4;5058.12;3258.236;2999.71;21402.92;12525.72;10270.77;864.43
15/09/2009;123.973174;59263.86;8345.47;18786.45;962.67;29625.02;1707.23;1930.63;104309.469;2683.69;3233.229;1052.63;1699.53;9683.41;6213.19;3752.21;2673.6;5628.98;7205.99;2594.09;5042.13;3001.19;7046.46;16454.45;4892.1;4993.5;3302.642;3033.728;20866.37;12156.07;10217.62;865.17
14/09/2009;123.364599;58867.55;8273.41;18616.95;959.19;29383.19;1690.4;1920.06;103849.055;2662.68;3233.702;1049.34;1693.76;9626.8;6225.64;3730.61;2656.99;5620.24;7130.15;2582.07;5018.85;2994.47;7075.25;16214.19;4808.6;4910.22;3293.394;3026.741;20932.2;12157.09;10202.06;865.43
13/09/2009;;;;;;;;;;;;;;;;;;;;;;3018.14;7129.12;;;;;;;;;
11/09/2009;123.526153;58366.38;8216.32;18487.25;945.99;29448.79;1696.65;1900.18;102832.539;2685.11;3245.909;1042.73;1685.46;9605.41;6232.99;3734.89;2660.78;5624.02;7191.8;2581.85;5011.47;;;16264.3;4829.55;4914.24;3238.133;2989.792;21161.42;12268.21;10444.33;881.57
10/09/2009;123.149594;58535.79;8239.21;18532.65;947.51;29318.42;1689.69;1908.46;103241.328;2645.47;3231.505;1044.14;1686.16;9627.48;6208.43;3705.87;2641.94;5594.77;7145.67;2567.75;4987.68;3059.35;7098.5;16216.86;4819.4;4910.63;3162.914;2924.883;21069.56;12216.82;10513.67;888.23
09/09/2009;122.089598;57909.95;8156.01;18348.28;941.47;29100.05;1677.78;1874.33;101337.055;2643.07;3203.321;1033.37;1669.23;9547.22;6202.04;3707.69;2641.22;5574.26;7058.22;2575.38;5004.3;3018.38;7062.47;16183.55;4814.25;4906.82;3194.909;2946.259;20851.04;12105.54;10312.14;874.51
08/09/2009;121.296183;57854.8;8126.6;18266.83;931.42;29190.82;1683.69;1853.02;99786.148;2633.85;3198.337;1025.39;1654.81;9497.34;6194.72;3660.96;2608.76;5481.73;7002.36;2546.13;4947.34;2977.24;7158.18;16123.67;4805.25;4899.93;3170.967;2930.475;21069.81;12275.66;10393.23;878.24
07/09/2009;119.910253;;;;;28585.25;1645.04;1809.2;97647.055;2605.3;3189.84;;;;6181.97;3652.83;2599.57;5463.51;6931.41;2535.82;4933.18;2956.03;7111.07;16016.32;4782.9;4882.56;3104.208;2881.116;20629.31;11979.15;10320.94;873.43
06/09/2009;;;;;;;;;;;;;;;;;;;;;;2933.42;7073.82;;;;;;;;;
04/09/2009;118.949092;56652.28;7970.18;17905.66;908.6;28309.55;1625.53;1779.25;96139.227;2600.6;3199.404;1016.4;1638.07;9441.27;6119.07;3598.76;2559.56;5384.43;6769.72;2492.31;4851.7;;;15689.12;4680.4;4774.12;3077.142;2861.609;20318.62;11760.55;10187.11;867.03
03/09/2009;117.616719;55707.17;7836.43;17605.31;891.82;28150.09;1625.91;1754.71;94703.367;2585.27;3191.638;1003.24;1605.98;9344.61;6073.72;3553.51;2527.25;5301.42;6650.34;2462.9;4796.75;2888.15;7046.39;15398.33;4593.55;4694.45;3051.964;2845.024;19761.68;11429.21;10214.64;873.64
02/09/2009;116.88687;55385.72;7803.26;17528.74;883.37;27953.34;1617.38;1753.66;94739.328;2587.37;3146.626;994.75;1594.28;9280.67;6089.24;3573.13;2536.12;5319.84;6522.93;2468.58;4817.55;2859.08;7055.24;15467.46;4608.35;4708.46;2890.926;2714.974;19522;11192.39;10280.46;878.44
01/09/2009;117.390103;55814.96;7834.88;17607.95;890.38;27749.16;1593.44;1743.64;94571.359;2611.94;3132.554;998.04;1595.84;9310.6;6128.17;3583.44;2547.09;5327.29;6601.03;2473.85;4819.7;2912.81;7147.03;15551.19;4625.35;4726.37;2843.7;2683.724;19872.3;11342.28;10530.06;894.46
31/08/2009;119.284903;56488.98;7927.73;17823.95;901.95;28129.95;1606.15;1781.89;96258.25;2645.95;3175.181;1020.62;1625.19;9496.28;6217.12;3653.54;2595.52;5464.61;6722.83;;;2897.18;7117.25;15666.64;4662.1;4770.79;2830.271;2667.745;19724.19;11278.26;10492.53;891.17
30/08/2009;;;;;;;;;;;;;;;;;;;;;;2882.52;7088.17;;;;;;;;;
28/08/2009;120.269058;57700.57;8109.81;18192.79;913.29;28599.92;1638.57;1797.02;97314.617;2687.4;3222.133;1028.93;1643.24;9544.2;6211.58;3693.14;2623.72;5517.35;6850.23;2520.66;4908.9;;;15922.34;4732.35;4826.89;3046.781;2860.688;20098.62;11433.98;10534.14;893.53
27/08/2009;120.070409;57703.85;8108.59;18175.48;909.26;28437.26;1623.92;1778.34;96680.578;2682;3225.11;1030.98;1640.97;9580.63;6169.19;3648.53;2592.64;5470.33;6727.24;2498.4;4869.35;2855.93;6920.12;15781.07;4688.2;4783.19;3156.301;2946.395;20242.75;11570.67;10473.97;888.6
26/08/2009;119.924383;57765.69;8132.23;18220.45;912.95;28212.85;1609.84;1778.26;97169.766;2702.48;3261.065;1028.12;1637;9543.52;6176.97;3668.34;2605.55;5521.97;6807.22;2511.29;4890.58;2855.99;6896.96;15769.85;4680.85;4775.64;3172.386;2967.595;20456.32;11657.13;10639.71;897.87
25/08/2009;120.074711;57421.43;8095.26;18138.86;903.41;28005.46;1594.64;1779.8;97294.547;2710.75;3255.804;1028;1639.9;9539.29;6200.85;3680.61;2610.36;5557.09;6879.78;2525.01;4916.8;2823.45;6867.93;15688.47;4659.35;4747.43;3109.83;2915.803;20435.24;11654.81;10497.36;887.85
24/08/2009;120.059212;57775.37;8126.85;18199.54;906.31;28004.27;1589.83;1780.93;97193.25;2699.67;3244.198;1025.57;1634.78;9509.28;6194.39;3652.17;2589.52;5519.75;6819.75;2514.57;4896.23;2829.5;6928.06;15628.75;4642.8;4731.22;3229.6;2993.429;20535.94;11703.49;10581.05;891.99
